frequency,amb,flag,channel
1391.2,6.9e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1391.3,6.93e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1391.4,6.87e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1391.5,6.82e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1391.6,6.81e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1391.7,6.79e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1391.8,6.78e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1391.9,6.79e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1392.0,6.76e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1392.1,6.72e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1392.2,6.87e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1392.3,7.05e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1392.4,7.19e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1392.5,7.22e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1392.6,7.25e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1392.7,7.32e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1392.8,7.41e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1392.9,7.5e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1393.0,7.59e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1393.1,7.71e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1393.2,7.78e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1393.3,7.96e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1393.4,8.02e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1393.5,8.05e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1393.6,8.14e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1393.7,8.24e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1393.8,8.38e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1393.9,9.55e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1394.0,9.42e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1394.1,9.34e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1394.2,9.3e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1394.3,9.25e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1394.4,9.23e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1394.5,9.23e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1394.6,9.18e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1394.7,9.16e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1394.8,9.05e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1394.9,9.05e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1395.0,9.23e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1395.1,9.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1395.2,9.75e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1395.3,9.17e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1395.4,9.22e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1395.5,9.27e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1395.6,9.37e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1395.7,9.35e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1395.8,9.32e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1395.9,9.4e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1396.0,9.43e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1396.1,9.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1396.2,9.62e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1396.3,9.64e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1396.4,9.7e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1396.5,9.83e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE2_Z
1396.6,8.35e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1396.7,8.41e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1396.8,8.61e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1396.9,8.81e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1397.0,9.01e-21,Upper Limit,L1:PEM-EY_ACC_BEAMTUBE_MAN_Z
1397.1,7.2e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1397.2,7.1e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1397.3,7.01e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1397.4,6.88e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1397.5,6.73e-21,Upper Limit,L1:PEM-CS_ACC_HAM6_OMC_X
1397.6,9.69e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1397.7,9.94e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1397.8,9.75e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1397.9,9.62e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1398.0,9.55e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1398.1,9.52e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1398.2,9.46e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1398.3,9.37e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1398.4,9.25e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1398.5,9.28e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1398.6,9.27e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1398.7,9.26e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1398.8,9.19e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1398.9,9.3e-21,Upper Limit,L1:PEM-CS_ACC_BEAMTUBE_YMAN_X
1399.0,8.99e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1399.1,8.97e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1399.2,9.01e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1399.3,9.04e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1399.4,9.07e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1399.5,9.13e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1399.6,9.15e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1399.7,9.31e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1399.8,9.52e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1399.9,9.67e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1400.0,9.84e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1400.1,9.68e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1400.2,9.69e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1400.3,9.76e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1400.4,9.76e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1400.5,9.89e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1400.6,6.45e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1400.7,6.4e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1400.8,6.36e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1400.9,6.29e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1401.0,6.26e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1401.1,6.25e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1401.2,6.18e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1401.3,9.98e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1401.4,9.84e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1401.5,9.78e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1401.6,9.69e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1401.7,9.61e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1401.8,9.57e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1401.9,9.48e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1402.0,9.29e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1402.1,9.95e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1402.2,9.88e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1402.3,9.9e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1402.4,9.95e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1402.5,9.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1402.6,9.93e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1402.7,9.97e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1402.8,9.98e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1402.9,9.25e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1403.0,9.45e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1403.1,9.75e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1403.2,9.93e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1403.3,7.59e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1403.4,7.64e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1403.5,7.72e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1403.6,7.81e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1403.7,7.92e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1403.8,7.98e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1403.9,8.11e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1404.0,8.26e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1404.1,8.31e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1404.2,8.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1404.3,8.52e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1404.4,8.64e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1404.5,8.79e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1404.6,9.04e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1404.7,9.16e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1404.8,9.33e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1404.9,9.48e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1405.0,9.65e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1405.1,7.61e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1405.2,7.44e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1405.3,7.26e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1405.4,7.11e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1405.5,6.98e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1405.6,6.86e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1405.7,6.73e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1405.8,6.66e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1405.9,6.62e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1406.0,6.57e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1406.1,6.54e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1406.2,6.7e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1406.3,6.88e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1406.4,7.1e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1406.5,7.39e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1406.6,7.63e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1406.7,7.96e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1406.8,8.32e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1406.9,8.65e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1407.0,8.89e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1407.1,9.22e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1407.2,5.26e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1407.3,5.15e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1407.4,4.99e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1407.5,4.88e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1407.6,9.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1407.7,9.32e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1407.8,9.18e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1407.9,9.3e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Y
1408.0,8.91e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1408.1,8.86e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1408.2,8.8e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1408.3,8.71e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1408.4,8.61e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1408.5,8.6e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1408.6,1.01e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1408.7,9.97e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1408.8,9.81e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1408.9,9.54e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1409.0,9.4e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1409.1,9.3e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1409.2,1.01e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1409.3,9.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1409.4,9.76e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1409.5,9.62e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1409.6,9.55e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1409.7,9.44e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1409.8,9.33e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1409.9,9.29e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1410.0,9.3e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1410.1,9.18e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1410.2,9.15e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1410.3,9.08e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1410.4,9.09e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1410.5,9.11e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1410.6,9.05e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1410.7,9.01e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1410.8,9.01e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1410.9,9.04e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_X
1411.0,8.91e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1411.1,8.87e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1411.2,8.84e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1411.3,8.84e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1411.4,8.8e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1411.5,8.8e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1411.6,8.73e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1411.7,8.72e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1411.8,8.78e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1411.9,8.85e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1412.0,8.76e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1412.1,8.66e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1412.2,8.61e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1412.3,8.52e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1412.4,8.48e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1412.5,8.42e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1412.6,8.38e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1412.7,8.35e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1412.8,8.21e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1412.9,8.09e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1413.0,8.05e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1413.1,8.06e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1413.2,8.05e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1413.3,8.12e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1413.4,8.23e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1413.5,8.27e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1413.6,8.3e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1413.7,8.39e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1413.8,8.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1413.9,8.51e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1414.0,8.58e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1414.1,8.57e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1414.2,8.55e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1414.3,8.49e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1414.4,8.53e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1414.5,8.5e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1414.6,8.53e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1414.7,8.46e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1414.8,8.5e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1414.9,8.4e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1415.0,8.45e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1415.1,8.51e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1415.2,8.59e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1415.3,8.55e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1415.4,8.64e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1415.5,8.69e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1415.6,8.71e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1415.7,8.76e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1415.8,8.92e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1415.9,1.09e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1416.0,1.07e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1416.1,1.06e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1416.2,1.05e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1416.3,1.04e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1416.4,1.01e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1416.5,9.95e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1416.6,9.83e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1416.7,1.01e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1416.8,1.03e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1416.9,1.05e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1417.0,1.08e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1417.1,1.1e-20,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_X
1417.2,8.84e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1417.3,8.97e-21,Upper Limit,L1:PEM-EY_ACC_BSC5_ETMY_Y
1417.4,8.6e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1417.5,8.51e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1417.6,8.5e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1417.7,8.34e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1417.8,8.17e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1417.9,8.05e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1418.0,7.84e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1418.1,7.74e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1418.2,7.62e-21,Upper Limit,L1:PEM-CS_ACC_PSL_TABLE1_Z
1418.3,7.68e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1418.4,7.73e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1418.5,7.85e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1418.6,7.93e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1418.7,8.05e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1418.8,8.21e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1418.9,8.37e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1419.0,8.47e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1419.1,8.51e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1419.2,8.61e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1419.3,8.71e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1419.4,8.89e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1419.5,8.96e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1419.6,9.12e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1419.7,9.24e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1419.8,9.33e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1419.9,9.59e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1420.0,9.84e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1420.1,1e-20,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1420.2,8.08e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
1420.3,8.32e-21,Upper Limit,L1:PEM-CS_ACC_HAM6VAC_SEPTUM_Z
