frequency,amb,flag,darm
42.27,5.489999999999999e-21,1,3.6099999999999995e-20
42.375,0.0,0,3.305e-20
42.48333333333334,0.0,0,3.14e-20
42.58,0.0,0,3.2999999999999994e-20
42.684999999999995,6.87e-21,1,3.6099999999999995e-20
42.79,0.0,0,3.6533333333333334e-20
42.894999999999996,0.0,0,3.385e-20
43.0,1.5100000000000002e-20,0,3.636666666666667e-20
43.105000000000004,0.0,0,3.7675e-20
43.225,0.0,0,3.5100000000000004e-20
43.330000000000005,4.13e-21,1,2.4699999999999998e-20
43.434999999999995,0.0,0,3.12e-20
43.54999999999999,0.0,0,3.3833333333333335e-20
43.655,1.98e-21,1,3.7525e-20
43.76,0.0,0,3.606666666666666e-20
43.865,0.0,0,3.5424999999999996e-20
43.97,3.570000000000001e-21,1,3.7233333333333334e-20
44.075,0.0,0,3.7574999999999996e-20
44.195,0.0,0,3.59e-20
44.29999999999999,5.799999999999999e-21,1,3.62e-20
44.405,0.0,0,3.765e-20
44.51666666666667,0.0,0,5.0333333333333335e-20
44.625,0.0,0,3.4875e-20
44.745,1.27e-20,0,3.575e-20
44.85,0.0,0,3.686666666666667e-20
44.955,6.2799999999999995e-21,1,3.485e-20
45.06,0.0,0,3.8666666666666664e-20
45.165,0.0,0,3.6025e-20
45.285,1.2e-20,0,3.3875e-20
45.39000000000001,0.0,0,2.7833333333333334e-20
45.5,0.0,0,3.0425e-20
45.625,0.0,0,3.3025e-20
45.73,7.449999999999999e-21,1,3.8800000000000006e-20
45.835,0.0,0,3.34e-20
45.955,6.18e-21,1,3.005e-20
46.075,0.0,0,3.2849999999999995e-20
46.18,0.0,0,3.676666666666667e-20
46.285,9.940000000000002e-21,1,3.4225000000000005e-20
46.405,0.0,0,3.3799999999999997e-20
46.51666666666667,0.0,0,3.086666666666667e-20
46.625,0.0,0,2.825e-20
46.745,1.4999999999999995e-20,1,2.9375e-20
46.865,0.0,0,2.9675e-20
46.985,1.3999999999999995e-20,1,2.5975000000000002e-20
47.09,0.0,0,2.7633333333333334e-20
47.195,0.0,0,3.0025e-20
47.315,1.44e-20,1,3.175e-20
47.434999999999995,0.0,0,3.2525e-20
47.54999999999999,0.0,0,2.863333333333333e-20
47.655,7.499999999999998e-21,1,3.2525e-20
47.775,0.0,0,2.88e-20
47.894999999999996,0.0,0,3.0674999999999995e-20
48.015,1.26e-20,1,2.7475000000000003e-20
48.135000000000005,0.0,0,2.7075000000000002e-20
48.24,0.0,0,3.063333333333333e-20
48.345,1.25e-20,1,3.0875e-20
48.4675,0.0,0,2.8174999999999996e-20
48.595,0.0,0,2.6075e-20
48.714999999999996,1.19e-20,1,3.165e-20
48.835,0.0,0,3.285000000000001e-20
48.955,1.47e-20,1,3.435e-20
49.075,0.0,0,3.335e-20
49.195,0.0,0,3.1675e-20
49.29999999999999,1.32e-20,1,3.026666666666667e-20
49.405,0.0,0,3.115e-20
49.5325,0.0,0,2.9199999999999994e-20
49.655,1.02e-20,1,3.0175e-20
49.775,0.0,0,3.2174999999999997e-20
49.894999999999996,0.0,0,2.6250000000000002e-20
50.015,1.27e-20,1,2.7525e-20
