frequency,amb,flag,channel
1428.9,1.2799999999999999e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1429.0,1.29e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1429.1,1.29e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1429.2,1.3000000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1429.3,1.3100000000000002e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1429.4,1.32e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1429.5,1.3400000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1429.6,1.35e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1429.7,9.87e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1429.8,9.81e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1429.9,9.71e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1430.0,9.6e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1430.1,9.72e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1430.2,9.72e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1430.3,9.740000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1430.4,9.690000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1430.5,9.65e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1430.6,9.570000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1430.7,9.52e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1430.8,9.49e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1430.9,9.729999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1431.0,9.969999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1431.1,1.0000000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1431.2,9.92e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1431.3,9.740000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1431.4,9.329999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1431.5,9.000000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1431.6,8.68e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1431.7,8.26e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1431.8,7.96e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1431.9,7.7e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1432.0,7.670000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
1432.1,7.840000000000001e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_X
1432.2,1.36e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1432.3,1.3400000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1432.4,1.32e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1432.5,1.3100000000000002e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1432.6,1.29e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1432.7,1.2799999999999999e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1432.8,1.29e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1432.9,1.29e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1433.0,1.29e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1433.1,1.27e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1433.2,1.2400000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1433.3,1.21e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1433.4,1.2e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1433.5,1.17e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1433.6,1.15e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1433.7,1.14e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1433.8,1.1299999999999999e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1433.9,1.1200000000000002e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1434.0,1.1000000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1434.1,1.0700000000000002e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1434.2,1.06e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1434.3,1.08e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1434.4,1.1000000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1434.5,1.1200000000000002e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1434.6,1.14e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1434.7,1.1599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1434.8,1.1599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1434.9,1.1799999999999999e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1435.0,1.19e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1435.1,1.21e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1435.2,1.2400000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1435.3,1.2799999999999999e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1435.4,1.32e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1435.5,1.06e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1435.6,1.06e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1435.7,1.0700000000000002e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1435.8,1.08e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1435.9,1.1299999999999999e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
1436.0,1.1799999999999999e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_Y
1436.1,1.1000000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1436.2,1.1100000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1436.3,1.1200000000000002e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1436.4,1.1299999999999999e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1436.5,1.1299999999999999e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1436.6,1.14e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1436.7,1.1599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1436.8,1.17e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1436.9,1.17e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1437.0,1.1599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1437.1,1.1599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1437.2,1.7100000000000002e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1437.3,1.6899999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1437.4,1.6899999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1437.5,1.7e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1437.6,1.6899999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1437.7,1.6799999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1437.8,1.6799999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1437.9,1.6899999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1438.0,1.7e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1442.0,1.0000000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1442.1,1.01e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1442.2,1.02e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1442.3,1.03e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1442.4,1.03e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1442.5,1.04e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1442.6,1.03e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1442.7,1.02e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1442.8,1.01e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1442.9,1.0000000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1443.0,9.990000000000002e-21,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1443.1,1.01e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1443.2,1.01e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1443.3,1.02e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1443.4,1.03e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1443.5,1.0500000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1443.6,1.0700000000000002e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1443.7,1.09e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1443.8,1.1100000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1443.9,1.1299999999999999e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1444.0,1.15e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1444.1,1.17e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1444.2,1.19e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1444.3,1.2e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1444.4,1.22e-20,Upper Limit,H1:PEM-CS_ACC_HAM4_SR2_X
1444.5,7.23e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1444.6,7.159999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1444.7,7.23e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1444.8,7.279999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1444.9,7.329999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1445.0,7.340000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1445.1,7.390000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1445.2,7.449999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1445.3,7.509999999999998e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1445.4,7.58e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1445.5,7.659999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1445.6,7.75e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1445.7,7.78e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1445.8,7.85e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1445.9,8.02e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1446.0,8.190000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1446.1,8.290000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1446.2,8.379999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1446.3,8.44e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1446.4,8.399999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1446.5,8.399999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1446.6,8.36e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1446.7,8.27e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1446.8,8.209999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1446.9,8.220000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1447.0,8.379999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1447.1,8.62e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1447.2,8.7e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1447.3,8.909999999999998e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1447.4,9.070000000000001e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1447.5,9.18e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1447.6,9.18e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1447.7,9.18e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1447.8,9.26e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1447.9,9.399999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1448.0,9.5e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1448.1,9.47e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1448.2,9.45e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1448.3,9.38e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1448.4,9.209999999999999e-21,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1448.5,9.290000000000001e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1448.6,9.36e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1448.7,9.46e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1448.8,9.55e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1448.9,9.72e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1449.0,9.98e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1449.1,1.02e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1449.2,1.03e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1449.3,1.3400000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
1449.4,1.3000000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
1449.5,1.2799999999999999e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
1449.6,1.2400000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
1449.7,1.21e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
1449.8,1.2e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
1449.9,1.17e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
1450.0,1.15e-20,Upper Limit,H1:PEM-CS_ACC_BSC3_ITMX_Z
1490.0,2.34e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1490.1,2.35e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1490.2,2.3599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1490.3,2.3599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1490.4,2.3599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1490.5,2.3599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1490.6,2.35e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1490.7,2.38e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1490.8,2.41e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1490.9,2.42e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1491.0,2.44e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1491.1,2.4700000000000004e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1491.2,2.5599999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1491.3,3.3300000000000004e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1491.4,4.4299999999999996e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1491.5,4.5399999999999997e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1491.6,4.4299999999999996e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1491.7,4.3499999999999994e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1491.8,4.3e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1491.9,4.3e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1492.0,4.3399999999999996e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1492.1,4.3399999999999996e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1492.2,4.41e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1492.3,4.45e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1492.4,4.5199999999999996e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1492.5,4.5399999999999997e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1492.6,4.53e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1492.7,3.43e-20,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1492.8,3.4900000000000003e-20,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1492.9,3.2400000000000004e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1493.0,3.2499999999999996e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1493.1,3.259999999999999e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1493.2,3.259999999999999e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1493.3,3.44e-20,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1493.4,3.4e-20,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1493.5,3.32e-20,Upper Limit,H1:PEM-CS_ACC_HAM6VAC_SEPTUM_Y
1493.6,3.3e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1493.7,3.32e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1493.8,3.35e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1493.9,3.37e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1494.0,3.4200000000000004e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1494.1,3.74e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1494.2,4.2499999999999997e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_Y
1494.3,6.82e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1494.4,6.730000000000001e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1494.5,6.63e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1494.6,6.46e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1494.7,6.34e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1494.8,6.24e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1494.9,6.12e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1495.0,7.27e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1495.1,6.47e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1495.2,5.94e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1495.3,5.73e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1495.4,5.52e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1495.5,5.269999999999999e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1495.6,4.9600000000000004e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1495.7,4.7699999999999995e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1495.8,4.6299999999999996e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1495.9,4.46e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1496.0,4.33e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1496.1,4.36e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1496.2,4.42e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1496.3,4.53e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1496.4,4.5800000000000004e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1496.5,5.28e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1496.6,6.47e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1496.7,7.11e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1496.8,7.16e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1496.9,7.119999999999999e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1497.0,7.22e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1497.1,7.33e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1497.2,7.28e-20,Upper Limit,H1:PEM-CS_ACC_HAM5_SRM_X
1497.3,4.6e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1497.4,4.09e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1497.5,3.5e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1497.6,3.29e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1497.7,3.23e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1497.8,3.15e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1497.9,3.03e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1498.0,2.9599999999999996e-20,Upper Limit,H1:PEM-CS_ACC_HAM6_OMC_Z
1502.0,3.0400000000000004e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1502.1,2.92e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1502.2,2.88e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1502.3,2.88e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1502.4,2.86e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1502.5,2.86e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1502.6,2.4300000000000003e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1502.7,1.6799999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1502.8,1.46e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_X
1502.9,1.46e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_X
1503.0,1.4799999999999998e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_X
1503.1,1.47e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_X
1503.2,1.5200000000000002e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_X
1503.3,1.5200000000000002e-20,Upper Limit,H1:PEM-CS_ACC_BSC1_ITMY_X
1503.4,1.2400000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_SRTUBE_X
1503.5,1.0700000000000002e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1503.6,9.940000000000002e-21,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1503.7,1.03e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1503.8,1.0700000000000002e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1503.9,1.1100000000000001e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1504.0,1.14e-20,Upper Limit,H1:PEM-CS_ACC_BEAMTUBE_XMAN_Y
1504.1,9.35e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
1504.2,9.42e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
1504.3,9.37e-21,Upper Limit,H1:PEM-CS_ACC_PSL_TABLE1_Z
